timestamp,raw
2022-10-14-11-19-40-170629,1.0
2022-10-14-11-19-40-170644,1.0
2022-10-14-11-19-40-170661,1.0
2022-10-14-11-19-40-170678,1.0
2022-10-14-11-19-40-170695,1.0
2022-10-14-11-19-40-170711,1.0
2022-10-14-11-19-40-170727,1.0
2022-10-14-11-19-40-170746,1.0
2022-10-14-11-19-40-170761,1.0
2022-10-14-11-19-40-170778,1.0
2022-10-14-11-19-40-170796,1.0
2022-10-14-11-19-40-170812,1.0
2022-10-14-11-19-40-170830,1.0
2022-10-14-11-19-40-170844,1.0
2022-10-14-11-19-40-170861,1.0
2022-10-14-11-19-40-170879,1.0
2022-10-14-11-19-40-170895,1.0
2022-10-14-11-19-40-170911,1.0
2022-10-14-11-19-40-170929,1.0
2022-10-14-11-19-41-170944,1.0
2022-10-14-11-19-41-170961,1.0
2022-10-14-11-19-41-170978,1.0
2022-10-14-11-19-41-170994,1.0
2022-10-14-11-19-41-171013,1.0
2022-10-14-11-19-41-171028,1.0
2022-10-14-11-19-41-171046,1.0
2022-10-14-11-19-41-171062,1.0
2022-10-14-11-19-41-171079,1.0
2022-10-14-11-19-41-171095,1.0
2022-10-14-11-19-41-171110,1.0
2022-10-14-11-19-41-171129,1.0
2022-10-14-11-19-41-171147,1.0
2022-10-14-11-19-41-171162,1.0
2022-10-14-11-19-41-171176,1.0
2022-10-14-11-19-41-171194,1.0
2022-10-14-11-19-41-171213,1.0
2022-10-14-11-19-41-171229,1.0
2022-10-14-11-19-41-171244,1.0
2022-10-14-11-19-41-171263,1.0
2022-10-14-11-19-41-171279,1.0
2022-10-14-11-19-41-171295,1.0
2022-10-14-11-19-41-171311,1.0
2022-10-14-11-19-41-171327,1.0
2022-10-14-11-19-41-171344,1.0
2022-10-14-11-19-41-171360,1.0
2022-10-14-11-19-41-171379,1.0
2022-10-14-11-19-41-171394,1.0
2022-10-14-11-19-41-171411,1.0
2022-10-14-11-19-41-171430,1.0
2022-10-14-11-19-41-171445,1.0
2022-10-14-11-19-41-171462,1.0
2022-10-14-11-19-41-171478,1.0
2022-10-14-11-19-41-171494,1.0
2022-10-14-11-19-41-171511,1.0
